key_disp,resp_disp,key_inp,trialOrderFile,im_stimNo,im_face_name_top,im_face_name_bottom,im_face_path,im_face_mask_path,im_dot_path,im_emo_top,im_emo_bottom,im_dot_direc,im_dot_loc,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst_pract.started,str_keyInst_pract.stopped,key_startTask_pract.keys,key_startTask_pract.rt,key_startTask_pract.started,key_startTask_pract.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,time_trialBegin,txt_fix.started,txt_fix.stopped,im_trialFace.started,im_trialFace.stopped,im_trialFace_mask.started,im_trialFace_mask.stopped,Im_dot.started,Im_dot.stopped,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,Study Code,Participant ID,Researcher Name,Research Visit Number,Task Version Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,8,fearDM,neutDM,ImagesToUse/FN5.bmp,ImagesToUse/FN5.bmp,ImagesToUse/UPT.bmp,fear,neutral,vert,top,k,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0846636999995,168.29953530000057,169.30277770000248,169.2859141000008,169.30277770000248,169.30277770000248,169.38592860000063,169.38592860000063,None,k,1,0.8114902000015718,169.38592860000063,None,152.01696639999864,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,9,neutES2,neutES1,ImagesToUse/NN1.bmp,ImagesToUse/NN1.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0176386999956,170.23195390000183,171.23589319999883,171.21902039999986,171.23589319999883,171.23589319999883,171.319107000003,171.319107000003,None,a,1,1.0521742999990238,171.319107000003,None,154.2010583999945,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,10,neutDM,fearDM,ImagesToUse/NF5.bmp,ImagesToUse/NF5.bmp,ImagesToUse/DOWNB.bmp,neutral,fear,horz,bottom,a,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.20221499999752,172.41850290000002,173.41898349999974,173.41898349999974,173.43596100000286,173.43596100000286,173.51905609999812,173.51905609999812,None,a,1,1.5778147999953944,173.51905609999812,None,156.91754560000118,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,11,neutEA,hapEA,ImagesToUse/NH3.bmp,ImagesToUse/NH3.bmp,ImagesToUse/UPT.bmp,neutral,happy,vert,top,k,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9184260999973,175.1374524999992,176.15260940000007,176.1356661000027,176.15260940000007,176.15260940000007,176.2357867000028,176.2357867000028,None,k,1,1.0913461000018287,176.2357867000028,None,159.15173949999735,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,12,neutLK,neutLK,ImagesToUse/NN8.bmp,ImagesToUse/NN8.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1529819999996,177.3605086000025,178.36904079999658,178.3525535000008,178.36904079999658,178.36904079999658,178.45244300000195,178.45244300000195,None,k,1,0.7458910999994259,178.45244300000195,None,161.01871469999605,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,1,neutJL,hapJL,ImagesToUse/NH7.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,happy,horz,bottom,a,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5185313999973,None,165.33791180000117,182.53897059999872,183.55207209999935,183.53594760000124,183.55207209999935,183.55207209999935,183.63576170000306,183.63576170000306,None,a,1,1.4722077999977046,183.63576170000306,None,166.93462539999746,179.21842160000233,None,space,1.2700215000004391,179.21842160000233,None,161.01927409999917,162.31642689999717,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,2,neutJL,neutJL,ImagesToUse/NN7.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.93539719999535,185.14094820000173,186.15210880000086,186.11898389999988,186.13574779999908,186.13574779999908,186.21873829999822,186.21873829999822,None,a,1,1.5995123000029707,186.21873829999822,None,169.63513740000053,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,3,hapDG,neutDG,ImagesToUse/HN1.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,happy,neutral,vert,bottom,k,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.63610049999988,187.84284689999913,188.85254069999792,188.83573310000065,188.85254069999792,188.85254069999792,188.9523216000016,188.9362140000012,None,k,1,0.7799729000034858,188.9362140000012,None,171.53330979999737,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,4,fearHU,neutHU,ImagesToUse/FN6.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,fear,neutral,horz,bottom,a,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.5340956,189.7400404,190.75250609999785,190.73553259999608,190.75250609999785,190.75250609999785,190.85204350000276,190.83609129999968,None,a,1,2.0187925999998697,190.83609129999968,None,174.6835452000014,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,5,neutSB,fearSB,ImagesToUse/NF4.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,fear,vert,bottom,k,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.68441509999684,192.89217729999655,193.90214459999697,193.88577539999824,193.90214459999697,193.90214459999697,193.98556899999676,193.98556899999676,None,k,1,1.3042162999990978,193.98556899999676,None,177.1182512000014,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,6,neutGM,neutGM,ImagesToUse/NN3.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1193557000006,195.32770909999817,196.33548780000274,196.31861570000183,196.33548780000274,196.33548780000274,196.41896209999686,196.41896209999686,None,a,1,1.3763532000011764,196.41896209999686,None,179.61730349999561,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,7,neutJL,neutJL,ImagesToUse/NN7.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6183072999993,197.82505520000268,198.83561460000055,198.8024590999994,198.8187706000026,198.8187706000026,198.9022941000003,198.9022941000003,None,k,1,1.6187562000050093,198.9022941000003,None,182.35074479999457,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,8,fearDM,neutDM,ImagesToUse/FN5.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,fear,neutral,vert,top,k,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.3516354999956,200.55920180000248,201.56858009999996,201.55242610000278,201.56858009999996,201.56858009999996,201.6524081000025,201.6524081000025,None,k,1,1.5648394000018016,201.6524081000025,None,185.03323069999897,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,9,neutES2,neutES1,ImagesToUse/NN1.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.03405639999983,203.24249869999767,204.25247140000283,204.2354078999997,204.25247140000283,204.25247140000283,204.3521815999993,204.33550719999766,None,a,1,1.3674365999977454,204.33550719999766,None,187.51834099999542,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,10,neutDM,fearDM,ImagesToUse/NF5.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,fear,horz,bottom,a,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5192395999984,205.72748480000155,206.73566879999998,206.71885479999764,206.73566879999998,206.73566879999998,206.8187684000004,206.8187684000004,None,a,1,1.3508155999952578,206.8187684000004,None,189.98417459999473,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,11,neutEA,hapEA,ImagesToUse/NH3.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,neutral,happy,vert,top,k,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98489139999583,208.1917031999983,209.202205900001,209.16862799999944,209.18531039999652,209.18531039999652,209.26866670000163,209.26866670000163,None,k,1,1.4107294000059483,209.26866670000163,None,192.50233489999664,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-2_masked.xlsx,12,neutLK,neutLK,ImagesToUse/NN8.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5030531999946,210.70997419999912,211.71862130000227,211.70212029999675,211.71862130000227,211.71862130000227,211.80229379999946,211.80229379999946,None,k,1,1.2058711999998195,211.80229379999946,None,194.83351859999675,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,1,fearSB,neutSB,ImagesToUse/FN4.bmp,ImagesToUse/FN4.bmp,ImagesToUse/UPB.bmp,fear,neutral,vert,bottom,k,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.33510569999635,None,199.1553433999943,216.36551699999836,217.36858689999644,217.35223330000008,217.36858689999644,217.36858689999644,217.45223969999643,217.45223969999643,None,k,1,1.1890321000028052,217.45223969999643,None,200.467396,213.03514859999996,None,space,1.272694599996612,213.03514859999996,None,194.83376799999678,196.13252049999574,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,2,neutTA,hapTA,ImagesToUse/NH4.bmp,ImagesToUse/NH4.bmp,ImagesToUse/DOWNT.bmp,neutral,happy,horz,top,a,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.4681416999956,218.68212889999995,219.68519899999956,219.66874749999988,219.68519899999956,219.68519899999956,219.7685483000023,219.7685483000023,None,a,1,0.5996376999974018,219.7685483000023,None,202.1835762999981,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,3,hapJL,neutJL,ImagesToUse/HN7.bmp,ImagesToUse/HN7.bmp,ImagesToUse/DOWNT.bmp,happy,neutral,horz,top,a,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.184648800001,220.39767030000075,221.40210130000196,221.38522979999834,221.40210130000196,221.40210130000196,221.50180929999624,221.48550519999844,None,a,1,0.9133944999994128,221.48550519999844,None,204.2164472000004,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,4,neutJL,fearJL,ImagesToUse/NF2.bmp,ImagesToUse/NF2.bmp,ImagesToUse/UPB.bmp,neutral,fear,vert,bottom,k,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.2171343000009,222.4316289999988,223.4355160999985,223.41830189999746,223.4355160999985,223.4355160999985,223.51865009999892,223.51865009999892,None,k,1,0.9129197999936878,223.51865009999892,None,206.24953509999614,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,5,neutSA,hapSA,ImagesToUse/NH2.bmp,ImagesToUse/NH2.bmp,ImagesToUse/UPT.bmp,neutral,happy,vert,top,k,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.25015169999824,224.46656549999898,225.46849120000115,225.4520049999992,225.46849120000115,225.46849120000115,225.55178400000295,225.55178400000295,None,k,1,1.4063048000025447,225.55178400000295,None,208.7843791999985,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,6,neutKB,fearKB,ImagesToUse/NF3.bmp,ImagesToUse/NF3.bmp,ImagesToUse/DOWNB.bmp,neutral,fear,horz,bottom,a,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.78537059999508,227.00002200000017,228.00211190000118,228.00211190000118,228.01865559999715,228.01865559999715,228.11823210000148,228.10162619999755,None,a,1,0.647196999998414,228.10162619999755,None,210.56678429999738,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,7,fearAM,neutAM,ImagesToUse/FN7.bmp,ImagesToUse/FN7.bmp,ImagesToUse/DOWNT.bmp,fear,neutral,horz,top,a,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.56775239999843,228.7738438000015,229.78533379999863,229.7521637000027,229.76863610000146,229.76863610000146,229.8516718000028,229.8516718000028,None,a,1,1.1004752000008011,229.8516718000028,None,212.76641820000077,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,8,hapEA,neutEA,ImagesToUse/HN3.bmp,ImagesToUse/HN3.bmp,ImagesToUse/UPT.bmp,happy,neutral,vert,top,k,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.76711950000026,230.9809488999963,231.9853587999969,231.96839599999657,231.9853587999969,231.9853587999969,232.0687493000005,232.0687493000005,None,k,1,0.6373194999978296,232.0687493000005,None,214.53366589999496,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,9,neutHU,fearHU,ImagesToUse/NF6.bmp,ImagesToUse/NF6.bmp,ImagesToUse/UPT.bmp,neutral,fear,vert,bottom,k,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.53444149999996,232.74790139999823,233.75200800000312,233.73493900000176,233.75200800000312,233.75200800000312,233.85169679999672,233.83530579999933,None,k,1,1.375247700001637,233.83530579999933,None,217.03350829999545,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,10,neutDL,hapDL,ImagesToUse/NH5.bmp,ImagesToUse/NH5.bmp,ImagesToUse/DOWNB.bmp,neutral,happy,horz,bottom,a,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.03448519999802,235.25244779999775,236.2519506000026,236.2519506000026,236.2684178999989,236.2684178999989,236.3518610999963,236.3518610999963,None,a,1,0.9878304000012577,236.3518610999963,None,219.16708529999596,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,11,hapSA,neutSA,ImagesToUse/HN2.bmp,ImagesToUse/HN2.bmp,ImagesToUse/UPT.bmp,happy,neutral,vert,top,k,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.16795789999742,237.3822416999974,238.3848999999973,238.3848999999973,238.4017703999998,238.4017703999998,238.48498919999838,238.48498919999838,None,k,1,1.173797999996168,238.48498919999838,None,221.48373629999696,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,12,neutLK,neutLK,ImagesToUse/NN8.bmp,ImagesToUse/NN8.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4846408999947,239.69355859999632,240.70184699999663,240.68517969999812,240.70184699999663,240.70184699999663,240.7850735999964,240.7850735999964,None,a,1,0.798432600000524,240.7850735999964,None,223.39962060000107,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,1,fearSB,neutSB,ImagesToUse/FN4.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,fear,neutral,vert,bottom,k,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5011813000019,None,244.32002259999717,261.52119539999694,262.53472989999864,262.5181106000018,262.53472989999864,262.53472989999864,262.6347750999994,262.61810479999986,None,k,1,1.016619999994873,262.61810479999986,None,245.45112379999773,241.60118659999716,None,space,17.870325500000035,241.60118659999716,None,223.39983719999873,241.29890189999423,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,2,neutTA,hapTA,ImagesToUse/NH4.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,happy,horz,top,a,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.45185710000078,263.65794740000274,264.6679836999974,264.651523499997,264.6679836999974,264.651523499997,264.73451560000103,264.7517001000015,None,a,1,0.9305478999958723,264.7517001000015,None,247.49881189999724,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,3,hapJL,neutJL,ImagesToUse/HN7.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,happy,neutral,horz,top,a,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.49955509999563,265.7054477999991,266.7180503999989,266.70120589999715,266.7180503999989,266.7180503999989,266.80130980000104,266.80130980000104,None,a,1,1.1359441000022343,266.80130980000104,None,249.7661100999976,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,4,neutJL,fearJL,ImagesToUse/NF2.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,fear,vert,bottom,k,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.76694439999847,267.9743068000025,268.9846703000003,268.96836379999877,268.9846703000003,268.96836379999877,269.05124709999654,269.0680046999987,None,k,1,0.6818824000001769,269.0680046999987,None,251.566842799999,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,5,neutSA,hapSA,ImagesToUse/NH2.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,neutral,happy,vert,top,k,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.56777009999496,269.7764085000017,270.7847991000017,270.7681737000021,270.7847991000017,270.7847991000017,270.88432479999756,270.8682464000012,None,k,1,1.7110392000031425,270.8682464000012,None,254.4002421999976,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,6,neutKB,fearKB,ImagesToUse/NF3.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,fear,horz,bottom,a,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.40110029999778,272.6099325999967,273.6179367000004,273.60159790000034,273.6179367000004,273.6179367000004,273.70112900000095,273.70112900000095,None,a,1,0.8595544999989215,273.70112900000095,None,256.38362849999976,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,7,fearAM,neutAM,ImagesToUse/FN7.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,fear,neutral,horz,top,a,,,,,0,6,6,6,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.3845605999959,274.5926560000007,275.601127599999,275.58469329999934,275.601127599999,275.601127599999,275.68463489999704,275.68463489999704,None,a,1,1.6347308999975212,275.68463489999704,None,259.1326872999998,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,8,hapEA,neutEA,ImagesToUse/HN3.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,happy,neutral,vert,top,k,,,,,0,6,6,6,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.13346289999754,277.3408070000005,278.35108860000037,278.31795430000057,278.3346059999967,278.3346059999967,278.4175241999983,278.4175241999983,None,k,1,1.1322672000023886,278.4175241999983,None,261.366156600001,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,9,neutHU,fearHU,ImagesToUse/NF6.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,neutral,fear,vert,bottom,k,,,,,0,6,6,6,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3669307999953,279.57335410000087,280.5847844000018,280.5681981000016,280.5847844000018,280.5681981000016,280.6680150000029,280.6680150000029,None,k,1,0.6771585000024061,280.6680150000029,None,263.1656976000013,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,10,neutDL,hapDL,ImagesToUse/NH5.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,happy,horz,bottom,a,,,,,0,6,6,6,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.16639479999867,281.3758493999994,282.38448349999817,282.36767249999684,282.38448349999817,282.38448349999817,282.4679572000023,282.4679572000023,None,a,1,0.7379913999975543,282.4679572000023,None,265.03351799999655,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,11,hapSA,neutSA,ImagesToUse/HN2.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,happy,neutral,vert,top,k,,,,,0,6,6,6,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0345174999966,283.24249840000266,284.25133330000244,284.234526799999,284.25133330000244,284.25133330000244,284.3511259000006,284.33450659999653,None,k,1,1.0949964000028558,284.33450659999653,None,267.2519339999999,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-3_masked.xlsx,12,neutLK,neutLK,ImagesToUse/NN8.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,6,6,6,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.2530523999958,285.4625812000013,286.46764009999606,286.45113950000086,286.46764009999606,286.46764009999606,286.551232400001,286.551232400001,None,a,1,1.3656531000015093,286.551232400001,None,269.7327884999977,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
