key_disp,resp_disp,key_inp,trialOrderFile,im_stimNo,im_face_name_top,im_face_name_bottom,im_face_path,im_face_mask_path,im_dot_path,im_emo_top,im_emo_bottom,im_dot_direc,im_dot_loc,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst_pract.started,str_keyInst_pract.stopped,key_startTask_pract.keys,key_startTask_pract.rt,key_startTask_pract.started,key_startTask_pract.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,time_trialBegin,txt_fix.started,txt_fix.stopped,im_trialFace.started,im_trialFace.stopped,im_trialFace_mask.started,im_trialFace_mask.stopped,Im_dot.started,Im_dot.stopped,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,Study Code,Participant ID,Researcher Name,Research Visit Number,Task Version Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,1,neutHU,neutHU,ImagesToUse/NN6.bmp,ImagesToUse/NN6.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.086950200027786,None,27.776597600081004,35.09236010001041,36.103934700018726,36.087968899984844,36.103934700018726,36.087968899984844,36.187935999943875,36.187935999943875,None,k,1,0.4637310999678448,36.187935999943875,None,28.354386000079103,30.34355820005294,None,space,2.7264922000467777,30.34355820005294,None,22.031035299994983,24.770000100019388,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,2,neutDT,fearDT,ImagesToUse/NF8.bmp,ImagesToUse/NF8.bmp,ImagesToUse/UPT.bmp,neutral,fear,vert,top,k,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.355123299988918,36.67499700002372,37.687461300054565,37.67074259999208,37.687461300054565,37.687461300054565,37.787571000051685,37.770926199969836,None,a,0,0.4269279999425635,37.770926199969836,None,29.903769200085662,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,3,fearSG,neutSG,ImagesToUse/FN1.bmp,ImagesToUse/FN1.bmp,ImagesToUse/DOWNT.bmp,fear,neutral,horz,top,a,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.90463930007536,38.226285799988545,39.23776090005413,39.20391869999003,39.22123869997449,39.22123869997449,39.32024769997224,39.30397010000888,None,k,0,0.22762350004632026,39.30397010000888,None,31.2346617000876,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,4,fearJL,neutJL,ImagesToUse/FN2.bmp,ImagesToUse/FN2.bmp,ImagesToUse/DOWNB.bmp,fear,neutral,horz,bottom,a,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.23503670003265,39.55343420000281,40.553991699940525,40.553991699940525,40.570739899994805,40.570739899994805,40.654060299973935,40.654060299973935,None,k,0,0.2904506999766454,40.654060299973935,None,32.652282100054435,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,5,fearKB,neutKB,ImagesToUse/FN3.bmp,ImagesToUse/FN3.bmp,ImagesToUse/UPB.bmp,fear,neutral,vert,bottom,k,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.65292370005045,40.972435700008646,41.987526100012474,41.970616700011306,41.987526100012474,41.987526100012474,42.0708830000367,42.0708830000367,None,k,1,0.2530638000462204,42.0708830000367,None,34.03590790007729,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,6,neutRH,neutRH,ImagesToUse/NN2.bmp,ImagesToUse/NN2.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03672850003932,42.355304899974726,43.37082760001067,43.35387350001838,43.37082760001067,43.37082760001067,43.45391399995424,43.45391399995424,None,k,0,0.17111590004060417,43.45391399995424,None,35.33556130004581,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,7,neutEG,neutEG,ImagesToUse/NN4.bmp,ImagesToUse/NN4.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.33618810004555,43.67727320000995,44.6875294999918,44.67081769998185,44.6875294999918,44.6875294999918,44.770710499957204,44.770710499957204,None,k,1,0.31548380001913756,44.770710499957204,None,36.78618560009636,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,8,hapDL,neutDL,ImagesToUse/HN5.bmp,ImagesToUse/HN5.bmp,ImagesToUse/DOWNB.bmp,happy,neutral,horz,bottom,a,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7869531000033,45.119690499966964,46.12091449997388,46.12091449997388,46.137406799942255,46.137406799942255,46.22055480000563,46.22055480000563,None,k,0,2.9993478999240324,46.22055480000563,None,40.91854750004131,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,9,neutDM,neutDM,ImagesToUse/NN5.bmp,ImagesToUse/NN5.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91920610005036,49.258252599975094,50.270678699947894,50.25380279996898,50.270678699947894,50.270678699947894,50.35395519994199,50.35395519994199,None,k,1,0.25123619998339564,50.35395519994199,None,42.31667500000913,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,10,hapTA,neutTA,ImagesToUse/HN4.bmp,ImagesToUse/HN4.bmp,ImagesToUse/DOWNT.bmp,happy,neutral,horz,top,a,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.31690620002337,50.63876859995071,51.6538242000388,51.637389600044116,51.6538242000388,51.6538242000388,51.73722440004349,51.73722440004349,None,k,0,0.29154159990139306,51.73722440004349,None,43.735936900018714,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,11,neutHF,hapHF,ImagesToUse/NH6.bmp,ImagesToUse/NH6.bmp,ImagesToUse/UPB.bmp,neutral,happy,vert,bottom,k,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.73659950005822,52.069003500044346,53.07075239997357,53.07075239997357,53.08778359997086,53.08778359997086,53.18717849999666,53.17074109998066,None,k,1,0.18885390006471425,53.17074109998066,None,45.06978690007236,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,12,neutAM,fearAM,ImagesToUse/NF7.bmp,ImagesToUse/NF7.bmp,ImagesToUse/DOWNT.bmp,neutral,fear,horz,top,a,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.07067410007585,53.40629169996828,54.420871300040744,54.40381879999768,54.420871300040744,54.420871300040744,54.52064879995305,54.50394630001392,None,k,0,0.4960749999154359,54.50394630001392,None,46.703913300065324,,,,,,,,,11,11,1,1,1,2024_Aug_02_1546,FDOT_140222,2021.2.3,60.066698051930196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.72016479994636,None,,,,,,,,,,,,,,,,55.02887469995767,None,space,3.6706178999738768,55.02887469995767,None,46.71635560004506,50.40287510002963,,,,,,,,,,
