key_disp,resp_disp,key_inp,trialOrderFile,str_name,str_valence,str_block,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst.started,str_keyInst.stopped,key_startTask.keys,key_startTask.rt,key_startTask.started,key_startTask.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,str_fixationcross.started,str_fixationcross.stopped,im_trialWords.started,im_trialWords.stopped,time_trialBegin,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,time_expEnd,Study Code,Participant ID,Researcher Name,Task Version Number,Research Visit Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Abusivo,negative,2,o,,,,,0,1,1,1,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.39546610001707,183.8953129000147,183.87868680001702,184.37860740005272,151.67035589995794,o,1,0.8086452999850735,183.87868680001702,183.39546610001707,155.6544001000002,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Falso ,negative,2,o,,,,,0,1,1,1,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.37842430005549,187.87838300003204,187.86187990003964,188.3620112000499,155.65548359998502,o,1,0.5087301000021398,187.86187990003964,187.37842430005549,159.63719519996084,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Irritado,negative,2,o,,,,,0,1,1,1,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.36188850004692,191.8619663999998,191.84518960001878,192.34547170001315,159.63779129995964,o,1,0.816192600002978,191.84518960001878,191.36188850004692,163.6206996999681,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Desagradável,negative,2,o,,,,,0,1,1,1,0,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.34513310005423,195.84519170003477,195.8282536000479,196.32858830003534,163.62156639999012,o,1,0.6548014999716543,195.8282536000479,195.34513310005423,167.60325270000612,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Crítico,negative,2,o,,,,,0,1,1,1,0,13,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.32834450004157,199.82838910003193,199.81160830002045,200.31157910003094,167.6038103000028,o,1,0.6344984999741428,199.81160830002045,199.32834450004157,171.5866771999863,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Charmoso,positive,2,q,,,,,0,1,1,1,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.31159740005387,203.81179120001616,203.7950163000496,204.2949643000029,171.5873741999967,q,1,0.6401774000260048,203.7950163000496,203.31159740005387,175.57003219996113,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Intrometido,negative,2,o,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.2948052000138,207.79493400000501,207.778217700019,208.27845280000474,175.5706038000062,o,1,0.6862011000048369,207.778217700019,207.2948052000138,179.55319199996302,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Organizado,positive,2,q,,,,,0,1,1,1,0,16,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.27841760002775,211.77812290005386,211.76147520000814,212.2617040000041,179.55381259997375,q,1,0.8018745000008494,211.76147520000814,211.27841760002775,183.53629969997564,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Agradável,positive,2,q,,,,,0,1,1,1,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2617855000426,215.7614300000132,215.74476090003736,216.24502410000423,183.53682049998315,q,1,0.6799921999918297,215.74476090003736,215.2617855000426,187.5174759000074,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Rígido,negative,2,o,,,,,0,1,1,1,0,18,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.24410970002646,219.74421120004263,219.72746850003023,220.22745760000544,187.5178052999545,o,1,0.6852303000050597,219.72746850003023,219.24410970002646,191.50345469999593,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Neurótico,negative,2,o,,,,,0,1,1,1,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.22804880002514,223.72800910001388,223.7112092000316,224.21170380001422,191.50421389995608,o,1,0.7591348999994807,223.7112092000316,223.22804880002514,195.4862579999608,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.2116689000395,None,space,2.519187600002624,227.2116689000395,None,195.48644959996454,198.03738090000115,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.76140300004045,None,space,2.4845775000285357,229.76140300004045,None,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.53692759998376,,,,,,,,,,
